query_id,method_label,judge_model,failure_attempts,failure_codes
lotte_technology_search_100k_q326,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q326,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q326,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q327,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q327,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q327,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q327,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q329,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q329,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q329,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q329,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q33,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q33,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q33,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q33,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q33,intentweight_sent_mmr_r0.85_l0.70_seed19,minimax-m3,2,SensitiveContentDetected
lotte_technology_search_100k_q332,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q332,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q332,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q332,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q334,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q334,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q334,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q334,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q336,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q336,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q336,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q336,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q338,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q338,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q338,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q338,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q339,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q339,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q339,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q339,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q340,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q340,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q340,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q340,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q341,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q341,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q341,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q341,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q343,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q343,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q343,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q343,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q348,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q348,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q348,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q348,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q349,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q349,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q349,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q349,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q351,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q351,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q351,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q351,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q352,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q352,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q352,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q352,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q356,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q356,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q356,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q356,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q357,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q357,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q357,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q357,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q358,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q358,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q358,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q358,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q359,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q359,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q359,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q359,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q36,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q36,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q36,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q36,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q360,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q360,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q360,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q360,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q363,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q363,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q363,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q363,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q364,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q364,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q364,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q364,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q365,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q365,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q365,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q365,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q369,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q369,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q369,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q369,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q37,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q37,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q37,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q37,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q372,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q372,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q372,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q372,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q374,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q374,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q374,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q374,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q376,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q376,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q376,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q376,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q378,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q378,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q378,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q378,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q381,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q381,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q381,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q381,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q382,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q382,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q382,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q382,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q386,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q386,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q386,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q386,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q387,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q387,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q387,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q387,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q389,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q389,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q389,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q389,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q39,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q39,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q39,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q39,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q391,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q391,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q391,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q391,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q393,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q393,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q393,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q393,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q394,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q394,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q394,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q394,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q396,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q396,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q396,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q396,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q398,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q398,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q398,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q398,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q399,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q399,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q399,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q399,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q40,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q40,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q40,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q40,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q401,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q401,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q401,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q401,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q403,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q403,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q403,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q403,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q409,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q409,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q409,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q409,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q410,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q410,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q410,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q410,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q414,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q414,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q414,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q414,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q415,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q415,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q415,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q415,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q416,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q416,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q416,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q416,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q418,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q418,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q418,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q418,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q422,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q422,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q422,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q422,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q423,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q423,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q423,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q423,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q425,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q425,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q425,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q425,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q43,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q43,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q43,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q43,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q430,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q430,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q430,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q430,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q431,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q431,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q431,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q431,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q432,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q432,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q432,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q432,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q433,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q433,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q433,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q433,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q434,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q434,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q434,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q434,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q436,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q436,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q436,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q436,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q438,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q438,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q438,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q438,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q44,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q44,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q44,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q44,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q442,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q442,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q442,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
lotte_technology_search_100k_q442,intentroute_llmlingua2_matched_sent_mmr_seed19,minimax-m3,0,unrecorded
lotte_technology_search_100k_q443,dense_llmlingua2_matched_sent_mmr,glm-5.2,0,unrecorded
lotte_technology_search_100k_q443,dense_llmlingua2_matched_sent_mmr,minimax-m3,0,unrecorded
lotte_technology_search_100k_q443,intentroute_llmlingua2_matched_sent_mmr_seed19,glm-5.2,0,unrecorded
